
4, 0.200000, 0.005000, 0.000000, 0.50, 0.87, 0.86, 0.53, 0.0305, 0.30, 0.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.89, 0.96, 0.58, 0.0825, 1.30, 1.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.82, 0.84, 0.54, 0.0407, 2.30, 2.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.75, 0.77, 0.49, -0.0072, 3.30, 3.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.61, 0.64, 0.42, -0.0817, 4.30, 4.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.44, 0.51, 0.34, -0.1572, 5.30, 5.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.25, 0.29, 0.28, -0.2164, 6.30, 6.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.24, 0.21, 0.24, -0.2552, 7.30, 7.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.22, 0.21, 0.27, -0.2327, 8.30, 8.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.26, 0.21, 0.30, -0.2021, 9.30, 9.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.37, 0.30, 0.34, -0.1593, 10.30, 10.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.35, 0.35, 0.38, -0.1215, 11.30, 11.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.40, 0.36, 0.42, -0.0838, 12.30, 12.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.41, 0.38, 0.45, -0.0470, 13.30, 13.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.47, 0.43, 0.48, -0.0236, 14.30, 14.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.60, 0.54, 0.50, 0.0009, 15.30, 15.30, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.64, 0.62, 0.49, -0.0072, 16.30, 16.30, 0
