
4, 10.000000, 0.000000, 30.000000, 0.50, 0.99, 0.97, 0.73, 0.2264, 1.00, 1.00, 0, -0.0612, 0.8160
4, 10.000000, 0.000000, 30.000000, 0.50, 0.94, 0.96, 0.73, 0.2274, 2.00, 2.00, 0, 0.0816, 0.4080
4, 10.000000, 0.000000, 30.000000, 0.50, 0.99, 0.95, 0.69, 0.1897, 3.00, 3.00, 0, 0.0408, 2.8563
4, 10.000000, 0.000000, 30.000000, 0.50, 0.84, 0.89, 0.60, 0.1040, 4.00, 4.00, 0, -0.2245, -1.6329
4, 10.000000, 0.000000, 30.000000, 0.50, 0.70, 0.78, 0.53, 0.0274, 5.00, 5.00, 0, -0.1020, 1.2244
4, 10.000000, 0.000000, 30.000000, 0.50, 0.42, 0.48, 0.45, -0.0501, 6.00, 6.00, 0, -0.1224, -0.8160
4, 10.000000, 0.000000, 30.000000, 0.50, 0.29, 0.32, 0.41, -0.0940, 7.00, 7.00, 0, -0.1428, -5.3047
4, 10.000000, 0.000000, 30.000000, 0.50, 0.19, 0.22, 0.39, -0.1062, 8.00, 8.00, 0, -0.1836, -7.7536
4, 10.000000, 0.000000, 30.000000, 0.50, 0.27, 0.19, 0.42, -0.0827, 9.00, 9.00, 0, -0.1020, -4.4888
4, 10.000000, 0.000000, 30.000000, 0.50, 0.33, 0.24, 0.47, -0.0338, 10.00, 10.00, 0, 0.0204, -1.2245
4, 10.000000, 0.000000, 30.000000, 0.50, 0.47, 0.41, 0.51, 0.0111, 11.00, 11.00, 0, 0.1632, 4.8963
4, 10.000000, 0.000000, 30.000000, 0.50, 0.65, 0.58, 0.55, 0.0499, 12.00, 12.00, 0, 0.1020, 1.6324
4, 10.000000, 0.000000, 30.000000, 0.50, 0.74, 0.71, 0.57, 0.0652, 13.00, 13.00, 0, 0.0816, 0.4080
4, 10.000000, 0.000000, 30.000000, 1.00, 0.76, 0.76, 0.54, -0.4583, 14.00, 0.30, 0, 0.0408, 4.0803
4, 10.000000, 0.000000, 30.000000, 1.00, 0.39, 0.59, 0.49, -0.5062, 15.05, 1.35, 0, -0.1428, -0.4080
4, 10.000000, 0.000000, 30.000000, 1.00, 0.11, 0.29, 0.48, -0.5225, 16.05, 2.35, 0, 0.0204, -2.4479
4, 10.000000, 0.000000, 30.000000, 1.00, 0.01, 0.11, 0.50, -0.5042, 17.05, 3.35, 0, 0.0408, -1.6324
4, 10.000000, 0.000000, 30.000000, 1.00, 0.03, 0.08, 0.55, -0.4501, 18.05, 4.35, 0, 0.0408, -1.2239
4, 10.000000, 0.000000, 30.000000, 1.00, 0.07, 0.07, 0.64, -0.3573, 19.05, 5.35, 0, 0.0816, 1.2244
4, 10.000000, 0.000000, 30.000000, 1.00, 0.13, 0.10, 0.75, -0.2481, 20.05, 6.35, 0, -0.0408, -2.4489
4, 10.000000, 0.000000, 30.000000, 1.00, 0.32, 0.21, 0.87, -0.1287, 21.05, 7.35, 0, -0.1020, -6.5292
4, 10.000000, 0.000000, 30.000000, 1.00, 0.53, 0.45, 1.01, 0.0100, 22.05, 8.35, 0, 0.2448, 3.2643
4, 10.000000, 0.000000, 30.000000, 1.00, 0.81, 0.71, 1.10, 0.1028, 23.05, 9.35, 0, 0.1836, 3.2648
4, 10.000000, 0.000000, 30.000000, 1.00, 0.98, 0.94, 1.15, 0.1487, 24.05, 10.35, 0, -0.2244, -9.7935
4, 10.000000, 0.000000, 30.000000, 1.00, 0.92, 0.95, 1.16, 0.1589, 25.05, 11.35, 0, 0.0000, 1.6325
4, 10.000000, 0.000000, 30.000000, 1.00, 0.92, 0.95, 1.13, 0.1324, 26.05, 12.35, 0, 0.1428, 6.9371
4, 10.000000, 0.000000, 30.000000, 1.00, 0.82, 0.89, 1.08, 0.0784, 27.05, 13.35, 0, 0.0000, 0.4085
4, 10.000000, 0.000000, 30.000000, 1.00, 0.74, 0.83, 1.02, 0.0212, 28.05, 14.35, 0, -0.1020, -4.4888
4, 10.000000, 0.000000, 30.000000, 1.00, 0.49, 0.55, 0.98, -0.0175, 29.10, 15.40, 0, 0.0408, 2.8569
4, 10.000000, 0.000000, 30.000000, 1.00, 0.45, 0.48, 0.96, -0.0369, 30.10, 16.40, 0, 0.0204, -0.4085
4, 10.000000, 0.000000, 30.000000, 1.00, 0.40, 0.43, 0.97, -0.0308, 31.10, 17.40, 0, 0.1020, 3.6728
