
4, 0.200000, 0.008000, 0.000000, 0.50, 0.96, 0.97, 0.59, 0.0876, 0.95, 0.95, 0
4, 0.200000, 0.008000, 0.000000, 0.50, 0.91, 0.95, 0.59, 0.0917, 1.95, 1.95, 0
4, 0.200000, 0.008000, 0.000000, 0.50, 0.73, 0.77, 0.56, 0.0560, 2.95, 2.95, 0
4, 0.200000, 0.008000, 0.000000, 0.50, 0.58, 0.62, 0.52, 0.0213, 3.95, 3.95, 0
4, 0.200000, 0.008000, 0.000000, 0.50, 0.41, 0.47, 0.48, -0.0164, 4.95, 4.95, 0
4, 0.200000, 0.008000, 0.000000, 0.50, 0.37, 0.35, 0.46, -0.0358, 5.95, 5.95, 0
4, 0.200000, 0.008000, 0.000000, 0.50, 0.34, 0.34, 0.47, -0.0307, 6.95, 6.95, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.19, 0.27, 0.49, -0.5083, 7.95, 1.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.11, 0.13, 0.54, -0.4624, 8.95, 2.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.12, 0.09, 0.63, -0.3654, 9.95, 3.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.28, 0.17, 0.74, -0.2624, 10.95, 4.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.43, 0.33, 0.84, -0.1614, 11.95, 5.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.66, 0.60, 0.93, -0.0696, 12.95, 6.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.76, 0.70, 0.99, -0.0094, 13.95, 7.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.80, 0.78, 1.02, 0.0151, 14.95, 8.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.75, 0.80, 1.02, 0.0233, 15.95, 9.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.68, 0.71, 1.01, 0.0131, 16.95, 10.00, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.54, 0.59, 1.00, -0.0012, 18.00, 11.05, 0
4, 0.200000, 0.008000, 0.000000, 1.00, 0.39, 0.45, 0.99, -0.0094, 19.00, 12.05, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.30, 0.35, 1.03, -0.4665, 20.00, 0.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.19, 0.22, 1.10, -0.4002, 21.00, 1.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.21, 0.17, 1.21, -0.2900, 22.00, 2.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.43, 0.31, 1.34, -0.1574, 23.00, 3.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.68, 0.59, 1.47, -0.0330, 24.00, 4.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.88, 0.81, 1.57, 0.0711, 25.00, 5.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.92, 0.89, 1.62, 0.1180, 26.00, 6.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.97, 0.94, 1.65, 0.1486, 27.00, 7.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.87, 0.93, 1.66, 0.1568, 28.00, 8.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.80, 0.89, 1.64, 0.1405, 29.00, 9.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.73, 0.76, 1.63, 0.1252, 30.00, 10.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.65, 0.69, 1.63, 0.1282, 31.00, 11.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.71, 0.66, 1.64, 0.1364, 32.00, 12.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.70, 0.71, 1.66, 0.1609, 33.00, 13.70, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.89, 0.80, 1.68, 0.1792, 34.05, 14.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.94, 0.93, 1.70, 0.2037, 35.05, 15.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.91, 0.95, 1.72, 0.2180, 36.05, 16.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.95, 0.95, 1.73, 0.2252, 37.05, 17.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.89, 0.95, 1.73, 0.2333, 38.05, 18.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.91, 0.90, 1.72, 0.2231, 39.05, 19.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.88, 0.92, 1.69, 0.1935, 40.05, 20.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.85, 0.86, 1.67, 0.1680, 41.05, 21.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.68, 0.76, 1.63, 0.1344, 42.05, 22.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.57, 0.61, 1.62, 0.1170, 43.05, 23.75, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.57, 0.57, 1.62, 0.1211, 44.10, 24.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.62, 0.59, 1.66, 0.1629, 45.10, 25.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.74, 0.64, 1.70, 0.2037, 46.10, 26.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.88, 0.81, 1.74, 0.2364, 47.10, 27.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.96, 0.94, 1.76, 0.2649, 48.10, 28.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.93, 0.91, 1.74, 0.2445, 49.10, 29.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.88, 0.94, 1.72, 0.2170, 50.10, 30.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.79, 0.87, 1.67, 0.1660, 51.10, 31.80, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.71, 0.74, 1.61, 0.1109, 52.15, 32.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.64, 0.69, 1.59, 0.0885, 53.15, 33.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.56, 0.61, 1.58, 0.0752, 54.15, 34.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.57, 0.56, 1.59, 0.0874, 55.15, 35.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.60, 0.56, 1.60, 0.1038, 56.15, 36.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.80, 0.68, 1.64, 0.1415, 57.15, 37.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.94, 0.88, 1.66, 0.1629, 58.15, 38.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.93, 0.92, 1.66, 0.1558, 59.15, 39.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.88, 0.92, 1.63, 0.1252, 60.15, 40.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.82, 0.87, 1.57, 0.0711, 61.15, 41.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.76, 0.80, 1.52, 0.0201, 62.15, 42.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.62, 0.63, 1.47, -0.0309, 63.15, 43.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.55, 0.59, 1.44, -0.0585, 64.15, 44.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.53, 0.54, 1.44, -0.0585, 65.15, 45.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.53, 0.53, 1.46, -0.0381, 66.15, 46.85, 0
4, 0.200000, 0.008000, 0.000000, 1.50, 0.58, 0.55, 1.48, -0.0166, 67.15, 47.85, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.45, 0.51, 1.53, -0.4687, 68.15, 1.00, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.39, 0.38, 1.60, -0.3962, 69.20, 2.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.51, 0.42, 1.70, -0.3044, 70.20, 3.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.64, 0.57, 1.79, -0.2136, 71.20, 4.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.71, 0.67, 1.86, -0.1361, 72.20, 5.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.80, 0.74, 1.92, -0.0800, 73.20, 6.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.86, 0.82, 1.97, -0.0320, 74.20, 7.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.84, 0.85, 1.99, -0.0055, 75.20, 8.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.82, 0.85, 2.01, 0.0057, 76.20, 9.05, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.76, 0.81, 2.01, 0.0139, 77.25, 10.10, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.68, 0.73, 2.02, 0.0210, 78.25, 11.10, 0
4, 0.200000, 0.008000, 0.000000, 2.00, 0.74, 0.73, 2.04, 0.0353, 79.25, 12.10, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.64, 0.72, 2.07, -0.4310, 80.25, 0.95, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.42, 0.49, 2.11, -0.3851, 81.25, 1.95, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.35, 0.37, 2.19, -0.3076, 82.25, 2.95, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.40, 0.36, 2.30, -0.2035, 83.25, 3.95, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.59, 0.47, 2.42, -0.0821, 84.25, 4.95, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.77, 0.67, 2.53, 0.0321, 85.25, 5.95, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.89, 0.82, 2.62, 0.1250, 86.25, 6.95, 0
4, 0.200000, 0.008000, 0.000000, 2.50, 0.95, 0.91, 2.68, 0.1831, 87.25, 7.95, 0
