
4, 12.000000, 0.000000, 50.000000, 0.50, 0.97, 0.97, 0.63, 0.1325, 1.00, 1.00, 0, -0.0204, 2.4489
4, 12.000000, 0.000000, 50.000000, 0.50, 0.86, 0.91, 0.62, 0.1193, 2.00, 2.00, 0, 0.2244, 6.1212
4, 12.000000, 0.000000, 50.000000, 0.50, 0.81, 0.85, 0.56, 0.0611, 3.00, 3.00, 0, -0.3265, -7.7531
4, 12.000000, 0.000000, 50.000000, 0.50, 0.65, 0.74, 0.50, 0.0009, 4.00, 4.00, 0, -0.0816, 0.8159
4, 12.000000, 0.000000, 50.000000, 0.50, 0.46, 0.49, 0.44, -0.0552, 5.00, 5.00, 0, -0.2040, -6.9372
4, 12.000000, 0.000000, 50.000000, 0.50, 0.33, 0.35, 0.40, -0.0970, 6.00, 6.00, 0, 0.1020, 3.6728
4, 12.000000, 0.000000, 50.000000, 0.50, 0.16, 0.19, 0.39, -0.1072, 7.00, 7.00, 0, 0.0408, -2.8569
4, 12.000000, 0.000000, 50.000000, 0.50, 0.16, 0.14, 0.42, -0.0776, 8.00, 8.00, 0, 0.1224, -0.4085
4, 12.000000, 0.000000, 50.000000, 0.50, 0.39, 0.24, 0.47, -0.0287, 9.00, 9.00, 0, 0.1020, 4.0808
4, 12.000000, 0.000000, 50.000000, 0.50, 0.59, 0.46, 0.53, 0.0315, 10.00, 10.00, 0, 0.0612, -0.8165
4, 12.000000, 0.000000, 50.000000, 0.50, 0.81, 0.74, 0.56, 0.0642, 11.00, 11.00, 0, -0.0816, -3.2639
4, 12.000000, 0.000000, 50.000000, 1.00, 0.68, 0.77, 0.56, -0.4358, 12.00, 0.65, 0, -0.0816, -5.7127
4, 12.000000, 0.000000, 50.000000, 1.00, 0.40, 0.51, 0.54, -0.4573, 13.00, 1.65, 0, 0.2448, 10.2020
4, 12.000000, 0.000000, 50.000000, 1.00, 0.10, 0.22, 0.52, -0.4787, 14.00, 2.65, 0, 0.1020, 2.8569
4, 12.000000, 0.000000, 50.000000, 1.00, 0.09, 0.07, 0.57, -0.4348, 15.05, 3.70, 0, 0.0204, -1.2244
4, 12.000000, 0.000000, 50.000000, 1.00, 0.11, 0.07, 0.64, -0.3552, 16.05, 4.70, 0, 0.0204, -5.3052
4, 12.000000, 0.000000, 50.000000, 1.00, 0.24, 0.17, 0.76, -0.2410, 17.05, 5.70, 0, 0.2449, 6.9376
