
4, 0.200000, 0.005000, 0.000000, 0.50, 0.96, 0.97, 0.63, 0.1295, 0.95, 0.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.96, 0.94, 0.67, 0.1682, 1.95, 1.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.90, 0.89, 0.62, 0.1162, 2.95, 2.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.81, 0.87, 0.57, 0.0683, 3.95, 3.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.60, 0.68, 0.48, -0.0185, 4.95, 4.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.47, 0.50, 0.42, -0.0848, 5.95, 5.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.39, 0.41, 0.35, -0.1460, 6.95, 6.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.27, 0.30, 0.32, -0.1817, 7.95, 7.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.21, 0.21, 0.32, -0.1797, 8.95, 8.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.19, 0.15, 0.34, -0.1582, 9.95, 9.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.22, 0.16, 0.39, -0.1103, 10.95, 10.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.36, 0.28, 0.46, -0.0399, 11.95, 11.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.50, 0.39, 0.54, 0.0397, 12.95, 12.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.70, 0.61, 0.59, 0.0876, 13.95, 13.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.76, 0.74, 0.60, 0.1019, 14.95, 14.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.75, 0.76, 0.59, 0.0927, 15.95, 15.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.72, 0.75, 0.55, 0.0458, 16.95, 16.95, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.69, 0.73, 0.48, -0.0185, 18.00, 18.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.56, 0.63, 0.41, -0.0899, 19.00, 19.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.41, 0.47, 0.34, -0.1644, 20.00, 20.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.28, 0.32, 0.29, -0.2052, 21.00, 21.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.16, 0.21, 0.27, -0.2296, 22.00, 22.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.12, 0.13, 0.29, -0.2113, 23.00, 23.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.20, 0.13, 0.32, -0.1756, 24.00, 24.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.31, 0.23, 0.39, -0.1072, 25.00, 25.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.47, 0.39, 0.45, -0.0470, 26.00, 26.00, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.57, 0.52, 0.51, 0.0121, 27.05, 27.05, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.59, 0.62, 0.54, 0.0376, 28.05, 28.05, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.61, 0.60, 0.55, 0.0458, 29.05, 29.05, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.57, 0.59, 0.53, 0.0325, 30.05, 30.05, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.58, 0.59, 0.51, 0.0111, 31.05, 31.05, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.53, 0.58, 0.47, -0.0287, 32.05, 32.05, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.40, 0.47, 0.43, -0.0685, 33.05, 33.05, 0
4, 0.200000, 0.005000, 0.000000, 0.50, 0.33, 0.38, 0.40, -0.0980, 34.05, 34.05, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.30, 0.32, 0.39, -0.6093, 35.05, 0.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.19, 0.22, 0.39, -0.6072, 36.05, 1.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.07, 0.12, 0.44, -0.5603, 37.05, 2.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.04, 0.04, 0.51, -0.4868, 38.05, 3.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.11, 0.05, 0.62, -0.3838, 39.05, 4.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.21, 0.12, 0.73, -0.2665, 40.05, 5.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.32, 0.24, 0.86, -0.1400, 41.05, 6.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.37, 0.32, 0.98, -0.0247, 42.05, 7.30, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.53, 0.44, 1.09, 0.0855, 43.10, 8.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.67, 0.62, 1.17, 0.1702, 44.10, 9.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.73, 0.70, 1.25, 0.2457, 45.10, 10.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.89, 0.86, 1.28, 0.2773, 46.10, 11.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.93, 0.91, 1.25, 0.2518, 47.10, 12.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.89, 0.96, 1.21, 0.2110, 48.10, 13.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.90, 0.92, 1.14, 0.1375, 49.10, 14.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.76, 0.82, 1.05, 0.0508, 50.10, 15.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.58, 0.65, 0.97, -0.0288, 51.10, 16.35, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.40, 0.47, 0.91, -0.0900, 52.15, 17.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.28, 0.32, 0.90, -0.1022, 53.15, 18.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.29, 0.27, 0.91, -0.0879, 54.15, 19.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.32, 0.28, 0.94, -0.0563, 55.15, 20.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.44, 0.38, 1.01, 0.0120, 56.15, 21.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.53, 0.49, 1.09, 0.0855, 57.15, 22.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.62, 0.55, 1.14, 0.1396, 58.15, 23.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.73, 0.70, 1.19, 0.1875, 59.15, 24.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.74, 0.74, 1.21, 0.2059, 60.15, 25.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.70, 0.74, 1.20, 0.2028, 61.15, 26.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.70, 0.72, 1.18, 0.1845, 62.15, 27.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.68, 0.72, 1.15, 0.1528, 63.15, 28.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.58, 0.62, 1.13, 0.1294, 64.15, 29.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.59, 0.59, 1.08, 0.0794, 65.15, 30.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.58, 0.59, 1.07, 0.0661, 66.15, 31.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.54, 0.58, 1.04, 0.0437, 67.15, 32.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.59, 0.56, 1.02, 0.0243, 68.15, 33.40, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.59, 0.57, 1.01, 0.0069, 69.20, 34.45, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.56, 0.59, 0.98, -0.0175, 70.20, 35.45, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.57, 0.56, 0.97, -0.0298, 71.20, 36.45, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.57, 0.56, 0.95, -0.0512, 72.20, 37.45, 0
4, 0.200000, 0.005000, 0.000000, 1.00, 0.57, 0.57, 0.93, -0.0737, 73.20, 38.45, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.49, 0.54, 0.91, -0.5920, 74.20, 0.05, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.37, 0.43, 0.91, -0.5920, 75.20, 1.05, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.15, 0.21, 0.93, -0.5737, 76.20, 2.05, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.14, 0.14, 0.99, -0.5084, 77.25, 3.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.13, 0.13, 1.10, -0.4043, 78.25, 4.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.28, 0.19, 1.22, -0.2839, 79.25, 5.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.39, 0.32, 1.33, -0.1666, 80.25, 6.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.49, 0.41, 1.45, -0.0544, 81.25, 7.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.61, 0.56, 1.54, 0.0354, 82.25, 8.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.63, 0.63, 1.61, 0.1058, 83.25, 9.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.70, 0.67, 1.66, 0.1650, 84.25, 10.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.79, 0.77, 1.72, 0.2170, 85.25, 11.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.77, 0.79, 1.73, 0.2303, 86.25, 12.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.81, 0.80, 1.75, 0.2507, 87.25, 13.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.80, 0.81, 1.75, 0.2456, 88.25, 14.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.79, 0.81, 1.73, 0.2313, 89.25, 15.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.77, 0.81, 1.71, 0.2099, 90.25, 16.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.65, 0.71, 1.69, 0.1925, 91.25, 17.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.60, 0.65, 1.68, 0.1833, 92.25, 18.10, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.56, 0.58, 1.69, 0.1884, 93.30, 19.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.58, 0.58, 1.72, 0.2201, 94.30, 20.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.69, 0.63, 1.75, 0.2527, 95.30, 21.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.82, 0.75, 1.78, 0.2782, 96.30, 22.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.93, 0.88, 1.80, 0.2986, 97.30, 23.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.94, 0.94, 1.80, 0.3027, 98.30, 24.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.89, 0.96, 1.77, 0.2670, 99.30, 25.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.83, 0.88, 1.72, 0.2160, 100.30, 26.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.76, 0.81, 1.67, 0.1711, 101.30, 27.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.68, 0.72, 1.63, 0.1272, 102.30, 28.15, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.64, 0.68, 1.60, 0.0966, 103.35, 29.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.58, 0.62, 1.59, 0.0864, 104.35, 30.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.55, 0.56, 1.58, 0.0823, 105.35, 31.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.54, 0.53, 1.62, 0.1211, 106.35, 32.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.56, 0.53, 1.67, 0.1670, 107.35, 33.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.72, 0.63, 1.73, 0.2272, 108.35, 34.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.81, 0.75, 1.78, 0.2792, 109.35, 35.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.97, 0.92, 1.80, 0.2966, 110.35, 36.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.87, 0.93, 1.78, 0.2802, 111.35, 37.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.88, 0.89, 1.75, 0.2496, 112.35, 38.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.83, 0.89, 1.70, 0.1997, 113.35, 39.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.72, 0.76, 1.65, 0.1466, 114.35, 40.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.69, 0.73, 1.61, 0.1058, 115.35, 41.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.64, 0.67, 1.58, 0.0752, 116.35, 42.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.53, 0.58, 1.57, 0.0691, 117.35, 43.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.58, 0.52, 1.58, 0.0762, 118.35, 44.20, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.61, 0.58, 1.59, 0.0936, 119.40, 45.25, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.70, 0.63, 1.63, 0.1282, 120.40, 46.25, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.77, 0.71, 1.66, 0.1609, 121.40, 47.25, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.85, 0.78, 1.68, 0.1843, 122.40, 48.25, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.93, 0.90, 1.69, 0.1915, 123.40, 49.25, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.92, 0.96, 1.67, 0.1660, 124.40, 50.25, 0
4, 0.200000, 0.005000, 0.000000, 1.50, 0.86, 0.91, 1.60, 0.1048, 125.40, 51.25, 0
