
4, 12.000000, 0.000000, 40.000000, 0.50, 0.99, 0.97, 0.71, 0.2101, 1.00, 1.00, 0, 0.0000, 0.4080
4, 12.000000, 0.000000, 40.000000, 0.50, 0.94, 0.96, 0.70, 0.2029, 2.00, 2.00, 0, 0.0408, 2.4488
4, 12.000000, 0.000000, 40.000000, 0.50, 0.93, 0.95, 0.66, 0.1570, 3.00, 3.00, 0, -0.1020, -4.4888
4, 12.000000, 0.000000, 40.000000, 0.50, 0.76, 0.82, 0.58, 0.0764, 4.00, 4.00, 0, -0.0612, 2.4479
4, 12.000000, 0.000000, 40.000000, 0.50, 0.59, 0.62, 0.51, 0.0070, 5.00, 5.00, 0, -0.0612, 0.4080
4, 12.000000, 0.000000, 40.000000, 0.50, 0.35, 0.41, 0.46, -0.0368, 6.00, 6.00, 0, 0.1020, 5.3047
4, 12.000000, 0.000000, 40.000000, 0.50, 0.29, 0.29, 0.45, -0.0501, 7.00, 7.00, 0, 0.1632, 5.7127
4, 12.000000, 0.000000, 40.000000, 0.50, 0.27, 0.26, 0.45, -0.0501, 8.00, 8.00, 0, -0.1428, -4.4893
4, 12.000000, 0.000000, 40.000000, 0.50, 0.35, 0.28, 0.49, -0.0123, 9.00, 9.00, 0, 0.0612, 2.4489
4, 12.000000, 0.000000, 40.000000, 0.50, 0.52, 0.43, 0.53, 0.0285, 10.00, 10.00, 0, -0.0612, -1.6319
4, 12.000000, 0.000000, 40.000000, 0.50, 0.74, 0.64, 0.57, 0.0713, 11.00, 11.00, 0, 0.0408, 0.8159
4, 12.000000, 0.000000, 40.000000, 0.50, 0.79, 0.77, 0.58, 0.0754, 12.00, 12.00, 0, 0.1428, 4.4893
4, 12.000000, 0.000000, 40.000000, 0.50, 0.74, 0.78, 0.54, 0.0366, 13.00, 13.00, 0, -0.0408, -0.4085
4, 12.000000, 0.000000, 40.000000, 1.00, 0.45, 0.60, 0.48, -0.5215, 14.00, 0.70, 0, -0.2652, -7.7531
4, 12.000000, 0.000000, 40.000000, 1.00, 0.06, 0.28, 0.45, -0.5542, 15.05, 1.75, 0, 0.0816, 3.2639
4, 12.000000, 0.000000, 40.000000, 1.00, 0.03, 0.09, 0.45, -0.5542, 16.05, 2.75, 0, -0.1224, -2.0409
4, 12.000000, 0.000000, 40.000000, 1.00, 0.05, 0.07, 0.51, -0.4930, 17.05, 3.75, 0, 0.1428, 4.4888
4, 12.000000, 0.000000, 40.000000, 1.00, 0.08, 0.06, 0.59, -0.4103, 18.05, 4.75, 0, -0.1428, -6.9371
4, 12.000000, 0.000000, 40.000000, 1.00, 0.10, 0.09, 0.69, -0.3073, 19.05, 5.75, 0, -0.0612, -8.1611
4, 12.000000, 0.000000, 40.000000, 1.00, 0.22, 0.12, 0.80, -0.2012, 20.05, 6.75, 0, 0.0816, 2.4484
4, 12.000000, 0.000000, 40.000000, 1.00, 0.44, 0.35, 0.90, -0.1002, 21.05, 7.75, 0, -0.1020, -5.7127
4, 12.000000, 0.000000, 40.000000, 1.00, 0.59, 0.55, 0.99, -0.0073, 22.10, 8.80, 0, 0.0204, -4.8962
4, 12.000000, 0.000000, 40.000000, 1.00, 0.78, 0.72, 1.07, 0.0651, 23.10, 9.80, 0, 0.2244, -0.4085
4, 12.000000, 0.000000, 40.000000, 1.00, 0.86, 0.85, 1.07, 0.0722, 24.10, 10.80, 0, -0.0816, -2.0404
4, 12.000000, 0.000000, 40.000000, 1.00, 0.83, 0.87, 1.07, 0.0702, 25.10, 11.80, 0, -0.0408, -0.8160
4, 12.000000, 0.000000, 40.000000, 1.00, 0.80, 0.84, 1.04, 0.0406, 26.10, 12.80, 0, -0.0612, 0.8160
4, 12.000000, 0.000000, 40.000000, 1.00, 0.63, 0.72, 1.00, -0.0022, 27.10, 13.80, 0, -0.1020, -0.4085
4, 12.000000, 0.000000, 40.000000, 1.00, 0.48, 0.52, 0.96, -0.0369, 28.10, 14.80, 0, -0.0612, -0.8155
4, 12.000000, 0.000000, 40.000000, 1.00, 0.40, 0.41, 0.95, -0.0492, 29.10, 15.80, 0, 0.1224, 6.1212
4, 12.000000, 0.000000, 40.000000, 1.00, 0.44, 0.41, 0.96, -0.0390, 30.10, 16.80, 0, -0.1836, -6.5292
4, 12.000000, 0.000000, 40.000000, 1.50, 0.53, 0.45, 0.99, -0.5084, 31.10, 0.35, 0, 0.0612, -0.0005
4, 12.000000, 0.000000, 40.000000, 1.50, 0.21, 0.35, 1.03, -0.4676, 32.10, 1.35, 0, -0.1020, -3.2643
4, 12.000000, 0.000000, 40.000000, 1.50, 0.08, 0.13, 1.12, -0.3849, 33.10, 2.35, 0, 0.0816, -2.0404
4, 12.000000, 0.000000, 40.000000, 1.50, 0.05, 0.08, 1.23, -0.2727, 34.10, 3.35, 0, 0.2245, 3.2654
4, 12.000000, 0.000000, 40.000000, 1.50, 0.30, 0.17, 1.37, -0.1268, 35.15, 4.40, 0, 0.0816, -3.2643
4, 12.000000, 0.000000, 40.000000, 1.50, 0.62, 0.52, 1.52, 0.0191, 36.15, 5.40, 0, 0.1428, 0.4085
4, 12.000000, 0.000000, 40.000000, 1.50, 0.91, 0.79, 1.63, 0.1313, 37.15, 6.40, 0, 0.0204, -0.8164
4, 12.000000, 0.000000, 40.000000, 1.50, 0.96, 0.92, 1.72, 0.2180, 38.15, 7.40, 0, 0.1428, 0.4085
4, 12.000000, 0.000000, 40.000000, 1.50, 0.97, 0.94, 1.76, 0.2639, 39.15, 8.40, 0, 0.2040, 7.3452
4, 12.000000, 0.000000, 40.000000, 1.50, 0.97, 0.94, 1.78, 0.2823, 40.15, 9.40, 0, 0.1428, 2.8563
4, 12.000000, 0.000000, 40.000000, 1.50, 0.97, 0.95, 1.77, 0.2741, 41.15, 10.40, 0, 0.0000, 1.2239
