
4, 0.090000, 0.003000, 0.000000, 0.50, 0.99, 0.98, 0.55, 0.0519, 0.65, 0.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.98, 0.97, 0.60, 0.0989, 1.65, 1.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.93, 0.95, 0.57, 0.0652, 2.65, 2.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.87, 0.90, 0.51, 0.0142, 3.65, 3.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.80, 0.82, 0.44, -0.0634, 4.65, 4.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.70, 0.73, 0.33, -0.1715, 5.65, 5.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.61, 0.64, 0.25, -0.2460, 6.65, 6.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.54, 0.55, 0.20, -0.3031, 7.65, 7.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.54, 0.52, 0.24, -0.2643, 8.65, 8.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.55, 0.52, 0.27, -0.2296, 9.65, 9.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.54, 0.52, 0.26, -0.2368, 10.65, 10.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.54, 0.52, 0.25, -0.2470, 11.65, 11.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.51, 0.52, 0.23, -0.2715, 12.65, 12.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.49, 0.50, 0.24, -0.2623, 13.65, 13.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.51, 0.50, 0.26, -0.2449, 14.65, 14.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.49, 0.50, 0.26, -0.2419, 15.65, 15.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.49, 0.50, 0.25, -0.2501, 16.65, 16.65, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.48, 0.49, 0.24, -0.2572, 17.70, 17.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.48, 0.49, 0.25, -0.2541, 18.70, 18.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.47, 0.48, 0.25, -0.2541, 19.70, 19.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.47, 0.47, 0.25, -0.2460, 20.70, 20.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.46, 0.47, 0.26, -0.2439, 21.70, 21.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.46, 0.46, 0.25, -0.2470, 22.70, 22.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.45, 0.46, 0.25, -0.2501, 23.70, 23.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.45, 0.45, 0.25, -0.2460, 24.70, 24.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.45, 0.45, 0.25, -0.2460, 25.70, 25.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.43, 0.44, 0.26, -0.2439, 26.70, 26.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.43, 0.43, 0.25, -0.2531, 27.70, 27.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.41, 0.42, 0.22, -0.2827, 28.70, 28.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.37, 0.39, 0.14, -0.3562, 29.70, 29.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.35, 0.35, 0.15, -0.3521, 30.70, 30.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.33, 0.33, 0.13, -0.3684, 31.70, 31.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.32, 0.32, 0.14, -0.3592, 32.70, 32.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.31, 0.31, 0.14, -0.3643, 33.70, 33.70, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.31, 0.30, 0.14, -0.3582, 34.75, 34.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.37, 0.31, 0.25, -0.2460, 35.75, 35.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.40, 0.36, 0.28, -0.2225, 36.75, 36.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.39, 0.37, 0.27, -0.2327, 37.75, 37.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.34, 0.36, 0.23, -0.2715, 38.75, 38.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.32, 0.34, 0.22, -0.2796, 39.75, 39.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.32, 0.33, 0.24, -0.2592, 40.75, 40.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.32, 0.33, 0.25, -0.2501, 41.75, 41.75, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.31, 0.32, 0.25, -0.2511, 42.80, 42.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.30, 0.31, 0.24, -0.2592, 43.80, 43.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.30, 0.31, 0.25, -0.2480, 44.80, 44.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.31, 0.31, 0.26, -0.2419, 45.80, 45.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.31, 0.31, 0.27, -0.2296, 46.80, 46.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.31, 0.31, 0.30, -0.2021, 47.80, 47.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.32, 0.31, 0.32, -0.1807, 48.80, 48.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.33, 0.30, 0.35, -0.1470, 49.80, 49.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.34, 0.32, 0.40, -0.1011, 50.80, 50.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.36, 0.33, 0.43, -0.0695, 51.80, 51.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.38, 0.35, 0.48, -0.0246, 52.80, 52.80, 0
4, 0.090000, 0.003000, 0.000000, 0.50, 0.41, 0.38, 0.51, 0.0111, 53.80, 53.80, 0
